Date,Open,High,Low,Close,Volume
2025-09-22T13:30:00.000Z,662.2,662.8,662.17,662.65,1793485
2025-09-22T13:35:00.000Z,662.65,662.705,662.3,662.41,1201080
2025-09-22T13:40:00.000Z,662.39,662.66,662.23,662.615,1199271
2025-09-22T13:45:00.000Z,662.61,663.04,662.53,662.89,1161807
2025-09-22T13:50:00.000Z,662.885,663.49,662.81,663.455,1180049
2025-09-22T13:55:00.000Z,663.45,663.565,663.25,663.41,1336180
2025-09-22T14:00:00.000Z,663.41,663.62,663.175,663.475,1063962
2025-09-22T14:05:00.000Z,663.48,663.76,663.42,663.68,773771
2025-09-22T14:10:00.000Z,663.68,663.69,663.28,663.44,952975
2025-09-22T14:15:00.000Z,663.44,663.61,663.36,663.4601,653553
2025-09-22T14:20:00.000Z,663.47,663.765,663.465,663.7011,708902
2025-09-22T14:25:00.000Z,663.7,664.14,663.58,664.08,947741
2025-09-22T14:30:00.000Z,664.07,664.14,663.895,664.1,591490
2025-09-22T14:35:00.000Z,664.11,664.32,664.08,664.295,560412
2025-09-22T14:40:00.000Z,664.295,664.595,664.295,664.535,873950
2025-09-22T14:45:00.000Z,664.535,664.83,664.4917,664.635,910174
2025-09-22T14:50:00.000Z,664.64,665.02,664.64,664.86,922271
2025-09-22T14:55:00.000Z,664.865,665.075,664.84,665.02,556582
2025-09-22T15:00:00.000Z,665.01,665.32,664.9,664.92,908012
2025-09-22T15:05:00.000Z,664.9101,665.065,664.8,665.05,567479
2025-09-22T15:10:00.000Z,665.05,665.105,664.74,664.82,746685
2025-09-22T15:15:00.000Z,664.815,664.9,664.695,664.8401,464524
2025-09-22T15:20:00.000Z,664.84,665.13,664.8,664.9511,610085
2025-09-22T15:25:00.000Z,664.955,665.02,664.82,664.94,418634
2025-09-22T15:30:00.000Z,664.94,665.035,664.65,664.68,627520
2025-09-22T15:35:00.000Z,664.67,664.86,664.57,664.78,687388
2025-09-22T15:40:00.000Z,664.78,664.8484,664.64,664.675,376158
2025-09-22T15:45:00.000Z,664.685,664.78,664.57,664.62,364676
2025-09-22T15:50:00.000Z,664.615,664.77,664.52,664.59,342234
2025-09-22T15:55:00.000Z,664.59,664.66,664.48,664.59,410466
2025-09-22T16:00:00.000Z,664.5813,664.86,664.56,664.81,685511
2025-09-22T16:05:00.000Z,664.805,665.18,664.65,665.11,886911
2025-09-22T16:10:00.000Z,665.1,665.36,665.045,665.33,971082
2025-09-22T16:15:00.000Z,665.335,665.665,665.24,665.37,1287695
2025-09-22T16:20:00.000Z,665.38,665.65,665.335,665.57,2068936
2025-09-22T16:25:00.000Z,665.57,665.93,665.49,665.845,796889
2025-09-22T16:30:00.000Z,665.845,666.03,665.79,666.025,747465
2025-09-22T16:35:00.000Z,666.025,666.1899,665.91,666.185,666538
2025-09-22T16:40:00.000Z,666.185,666.215,666.03,666.12,978518
2025-09-22T16:45:00.000Z,666.11,666.27,666.05,666.19,482692
2025-09-22T16:50:00.000Z,666.195,666.43,666.195,666.36,568582
2025-09-22T16:55:00.000Z,666.37,666.5,666.305,666.41,644588
2025-09-22T17:00:00.000Z,666.41,666.53,666.33,666.47,396696
2025-09-22T17:05:00.000Z,666.46,666.46,666.27,666.345,459342
2025-09-22T17:10:00.000Z,666.345,666.41,666.17,666.21,410688
2025-09-22T17:15:00.000Z,666.21,666.42,666.11,666.15,443729
2025-09-22T17:20:00.000Z,666.15,666.48,666.125,666.4,366073
2025-09-22T17:25:00.000Z,666.395,666.53,666.33,666.51,378526
2025-09-22T17:30:00.000Z,666.505,666.69,666.37,666.37,725561
2025-09-22T17:35:00.000Z,666.3601,666.595,666.27,666.59,450044
2025-09-22T17:40:00.000Z,666.59,666.71,666.48,666.7,510668
2025-09-22T17:45:00.000Z,666.7,666.78,666.582,666.68,429822
2025-09-22T17:50:00.000Z,666.68,666.68,666.465,666.465,375886
2025-09-22T17:55:00.000Z,666.465,666.52,666.29,666.355,445279
2025-09-22T18:00:00.000Z,666.35,666.45,666.19,666.2184,885498
2025-09-22T18:05:00.000Z,666.21,666.3,666.03,666.175,682675
2025-09-22T18:10:00.000Z,666.17,666.43,666.16,666.41,783208
2025-09-22T18:15:00.000Z,666.4,666.62,666.355,666.52,950430
2025-09-22T18:20:00.000Z,666.515,666.58,666.42,666.545,342275
2025-09-22T18:25:00.000Z,666.55,666.62,666.48,666.565,389876
2025-09-22T18:30:00.000Z,666.57,666.66,666.46,666.555,414162
2025-09-22T18:35:00.000Z,666.55,666.79,666.545,666.765,495311
2025-09-22T18:40:00.000Z,666.765,666.798,666.64,666.72,538383
2025-09-22T18:45:00.000Z,666.725,666.77,666.625,666.642,283411
2025-09-22T18:50:00.000Z,666.6499,666.77,666.63,666.64,323758
2025-09-22T18:55:00.000Z,666.635,666.82,666.6156,666.78,441565
2025-09-22T19:00:00.000Z,666.78,666.89,666.765,666.86,439979
2025-09-22T19:05:00.000Z,666.865,666.992,666.79,666.945,516263
2025-09-22T19:10:00.000Z,666.945,667.18,666.92,667.12,796711
2025-09-22T19:15:00.000Z,667.115,667.24,666.945,667.0699,500168
2025-09-22T19:20:00.000Z,667.067,667.12,666.95,667.095,561410
2025-09-22T19:25:00.000Z,667.1,667.23,667.06,667.142,431825
2025-09-22T19:30:00.000Z,667.14,667.245,667.04,667.04,628066
2025-09-22T19:35:00.000Z,667.05,667.05,666.815,667,974687
2025-09-22T19:40:00.000Z,666.99,667.07,666.735,666.845,720131
2025-09-22T19:45:00.000Z,666.85,667.13,666.795,667.1101,1245709
2025-09-22T19:50:00.000Z,667.11,667.29,666.975,667.07,2073834
2025-09-22T19:55:00.000Z,667.07,667.265,666.71,666.76,5660728
2025-09-23T13:30:00.000Z,666.72,667.18,666.61,667.045,1519473
2025-09-23T13:35:00.000Z,667.05,667.28,666.86,667.08,1095290
2025-09-23T13:40:00.000Z,667.09,667.165,666.57,666.8992,1414378
2025-09-23T13:45:00.000Z,666.7975,667.23,666.73,666.99,1182907
2025-09-23T13:50:00.000Z,666.99,667.34,666.84,667.01,1198862
2025-09-23T13:55:00.000Z,667.005,667.045,666.73,666.89,903222
2025-09-23T14:00:00.000Z,666.9,667.06,666.4601,666.68,1103068
2025-09-23T14:05:00.000Z,666.67,667.08,666.64,667.055,953952
2025-09-23T14:10:00.000Z,667.05,667.245,666.87,667.06,857777
2025-09-23T14:15:00.000Z,667.0602,667.07,666.74,666.88,708245
2025-09-23T14:20:00.000Z,666.88,666.92,666.43,666.46,786408
2025-09-23T14:25:00.000Z,666.46,666.75,666.36,666.62,837617
2025-09-23T14:30:00.000Z,666.63,666.685,666.315,666.315,692603
2025-09-23T14:35:00.000Z,666.315,666.4,666.17,666.3015,721549
2025-09-23T14:40:00.000Z,666.295,666.63,666.27,666.345,691863
2025-09-23T14:45:00.000Z,666.35,666.46,666.155,666.37,543031
2025-09-23T14:50:00.000Z,666.39,666.63,666.31,666.625,457347
2025-09-23T14:55:00.000Z,666.62,666.76,666.31,666.3153,430411
2025-09-23T15:00:00.000Z,666.31,666.355,666.1,666.25,568828
2025-09-23T15:05:00.000Z,666.26,666.35,666.02,666.195,470053
2025-09-23T15:10:00.000Z,666.2,666.455,666.13,666.3599,485558
2025-09-23T15:15:00.000Z,666.37,666.47,666.17,666.39,386513
2025-09-23T15:20:00.000Z,666.4,666.4298,666.1999,666.42,323034
2025-09-23T15:25:00.000Z,666.42,666.425,666.06,666.15,443548
2025-09-23T15:30:00.000Z,666.15,666.24,665.96,666.02,454092
2025-09-23T15:35:00.000Z,666.02,666.1207,665.91,665.96,464111
2025-09-23T15:40:00.000Z,665.955,665.98,665.555,665.87,644701
2025-09-23T15:45:00.000Z,665.88,665.99,665.77,665.82,556549
2025-09-23T15:50:00.000Z,665.82,665.87,665.64,665.685,446971
2025-09-23T15:55:00.000Z,665.69,665.75,665.49,665.55,411006
2025-09-23T16:00:00.000Z,665.56,665.66,665.45,665.5097,486812
2025-09-23T16:05:00.000Z,665.505,665.57,665.11,665.15,569885
