Date,Open,High,Low,Close,Volume
2026-05-04T08:00:00.000Z,414.31,414.4305,413.3232,413.59,0
2026-05-04T08:01:00.000Z,413.75,414.34,413.4,413.79,0
2026-05-04T08:02:00.000Z,413.99,414.15,413.6,413.89,0
2026-05-04T08:03:00.000Z,413.62,414,413.6,413.77,0
2026-05-04T08:04:00.000Z,413.77,414,413.62,413.6612,0
2026-05-04T08:05:00.000Z,413.65,413.75,413.6,413.64,0
2026-05-04T08:06:00.000Z,413.622,413.71,413.61,413.61,0
2026-05-04T08:07:00.000Z,413.8,414,413.62,414,0
2026-05-04T08:08:00.000Z,413.8585,414.35,413.72,413.89,0
2026-05-04T08:09:00.000Z,413.99,414.3342,413.9,414.07,0
2026-05-04T08:10:00.000Z,414.15,414.15,413.8575,413.94,0
2026-05-04T08:11:00.000Z,414,414.1488,413.85,413.95,0
2026-05-04T08:12:00.000Z,413.8,414.34,413.5,413.89,0
2026-05-04T08:13:00.000Z,413.95,414.25,413.55,413.71,0
2026-05-04T08:14:00.000Z,413.72,413.8488,413.6941,413.8488,0
2026-05-04T08:15:00.000Z,413.72,413.78,413.61,413.6988,0
2026-05-04T08:16:00.000Z,413.6052,413.6988,413.5104,413.5975,0
2026-05-04T08:17:00.000Z,413.5052,413.5767,413.35,413.35,0
2026-05-04T08:18:00.000Z,413.45,413.45,413.31,413.32,0
2026-05-04T08:19:00.000Z,413.33,413.4464,413.29,413.36,0
2026-05-04T08:20:00.000Z,413.42,413.5,413.4,413.5,0
2026-05-04T08:21:00.000Z,413.5086,413.52,413.42,413.42,0
2026-05-04T08:22:00.000Z,413.9318,413.9318,413.42,413.42,0
2026-05-04T08:23:00.000Z,413.43,413.5,413.42,413.48,0
2026-05-04T08:24:00.000Z,413.5,413.9588,413.5,413.61,0
2026-05-04T08:25:00.000Z,413.65,413.951,413.65,413.9412,0
2026-05-04T08:26:00.000Z,413.68,413.95,413.63,413.65,0
2026-05-04T08:27:00.000Z,413.63,413.6487,413.6,413.6,0
2026-05-04T08:28:00.000Z,413.6,413.65,413.59,413.64,0
2026-05-04T08:29:00.000Z,413.6599,413.84,413.6207,413.84,0
2026-05-04T08:30:00.000Z,413.65,413.8388,413.62,413.62,0
2026-05-04T08:31:00.000Z,413.62,413.74,413.62,413.62,0
2026-05-04T08:32:00.000Z,413.71,413.74,413.6574,413.6574,0
2026-05-04T08:33:00.000Z,413.62,413.67,413.57,413.67,0
2026-05-04T08:34:00.000Z,413.62,413.73,413.56,413.56,0
2026-05-04T08:35:00.000Z,413.706,413.7088,413.554,413.6,0
2026-05-04T08:36:00.000Z,413.7088,413.71,413.5512,413.57,0
2026-05-04T08:37:00.000Z,413.6448,413.6488,413.49,413.49,0
2026-05-04T08:38:00.000Z,413.33,413.65,413.33,413.65,0
2026-05-04T08:39:00.000Z,413.68,413.74,413.68,413.74,0
2026-05-04T08:40:00.000Z,413.7488,413.7488,413.6,413.6,0
2026-05-04T08:41:00.000Z,413.732,413.8388,413.6,413.6,0
2026-05-04T08:42:00.000Z,413.75,413.75,413.6,413.75,0
2026-05-04T08:43:00.000Z,413.61,413.75,413.61,413.75,0
2026-05-04T08:44:00.000Z,413.6,413.7488,413.49,413.66,0
2026-05-04T08:45:00.000Z,413.66,413.7488,413.42,413.7181,0
2026-05-04T08:46:00.000Z,413.71,413.73,413.4212,413.7222,0
2026-05-04T08:47:00.000Z,413.63,413.9588,413.63,413.9588,0
2026-05-04T08:48:00.000Z,413.8,413.8,413.45,413.7,0
2026-05-04T08:49:00.000Z,413.64,413.96,413.64,413.96,0
2026-05-04T08:50:00.000Z,413.99,414,413.64,413.9988,0
2026-05-04T08:51:00.000Z,413.64,414,413.64,413.9988,0
2026-05-04T08:52:00.000Z,413.77,413.9988,413.65,413.9788,0
2026-05-04T08:53:00.000Z,413.75,414,413.46,413.845,0
2026-05-04T08:54:00.000Z,413.8,413.92,413.51,413.65,0
2026-05-04T08:55:00.000Z,413.54,413.9888,413.5135,413.9888,0
2026-05-04T08:56:00.000Z,413.6,413.99,413.52,413.6967,0
2026-05-04T08:57:00.000Z,413.6852,413.7,413.42,413.4948,0
2026-05-04T08:58:00.000Z,413.4073,413.5,413.36,413.5,0
2026-05-04T08:59:00.000Z,413.4911,413.5,413.33,413.47,0
2026-05-04T09:00:00.000Z,413.47,413.48,413.47,413.4788,0
2026-05-04T09:01:00.000Z,413.4788,413.48,413.47,413.4788,0
2026-05-04T09:02:00.000Z,413.48,413.48,413.36,413.36,0
2026-05-04T09:03:00.000Z,413.57,413.57,413.33,413.57,0
2026-05-04T09:04:00.000Z,413.4975,413.6771,413.39,413.66,0
2026-05-04T09:05:00.000Z,413.51,413.51,413.36,413.36,0
2026-05-04T09:06:00.000Z,413.4988,413.58,413.46,413.58,0
2026-05-04T09:07:00.000Z,413.58,413.65,413.5012,413.51,0
2026-05-04T09:08:00.000Z,413.53,413.6427,413.51,413.58,0
2026-05-04T09:09:00.000Z,413.58,413.58,413.51,413.51,0
2026-05-04T09:10:00.000Z,413.51,413.6188,413.4,413.6188,0
2026-05-04T09:11:00.000Z,413.62,413.62,413.5,413.5,0
2026-05-04T09:12:00.000Z,413.5,413.6188,413.498,413.58,0
2026-05-04T09:13:00.000Z,413.5,413.59,413.5,413.5,0
2026-05-04T09:14:00.000Z,413.58,413.65,413.503,413.65,0
2026-05-04T09:15:00.000Z,413.695,413.7589,413.65,413.65,0
2026-05-04T09:16:00.000Z,413.65,413.81,413.65,413.8006,0
2026-05-04T09:17:00.000Z,413.7963,413.91,413.79,413.8635,0
2026-05-04T09:18:00.000Z,413.805,413.805,413.65,413.7988,0
2026-05-04T09:19:00.000Z,413.7988,413.7988,413.7988,413.7988,0
2026-05-04T09:20:00.000Z,413.7,413.8,413.7,413.7411,0
2026-05-04T09:21:00.000Z,413.75,413.76,413.57,413.747,0
2026-05-04T09:22:00.000Z,413.75,413.75,413.69,413.69,0
2026-05-04T09:23:00.000Z,413.61,413.75,413.6,413.6173,0
2026-05-04T09:24:00.000Z,413.6202,413.75,413.6202,413.7417,0
2026-05-04T09:25:00.000Z,413.7,413.7427,413.6112,413.7427,0
2026-05-04T09:26:00.000Z,413.6202,413.744,413.5782,413.5782,0
2026-05-04T09:27:00.000Z,413.58,413.74,413.51,413.59,0
2026-05-04T09:28:00.000Z,413.59,413.75,413.51,413.65,0
2026-05-04T09:29:00.000Z,413.75,413.75,413.65,413.65,0
2026-05-04T09:30:00.000Z,413.61,413.72,413.55,413.55,0
2026-05-04T09:31:00.000Z,413.61,413.75,413.6,413.7497,0
2026-05-04T09:32:00.000Z,413.75,413.75,413.55,413.55,0
2026-05-04T09:33:00.000Z,413.55,413.7008,413.55,413.6216,0
2026-05-04T09:34:00.000Z,413.6167,413.9,413.59,413.9,0
2026-05-04T09:35:00.000Z,413.8955,413.9,413.7245,413.75,0
2026-05-04T09:36:00.000Z,413.7283,413.8988,413.7283,413.7991,0
2026-05-04T09:37:00.000Z,413.7958,413.798,413.72,413.77,0
2026-05-04T09:38:00.000Z,413.75,413.8,413.72,413.7242,0
2026-05-04T09:39:00.000Z,413.7338,413.8,413.7338,413.798,0
