Date,Open,High,Low,Close,Volume
2025-12-24T00:00:00.000Z,6958,6959,6957.75,6958,0
2025-12-24T00:02:00.000Z,6958.25,6958.5,6957.5,6958.5,184
2025-12-24T00:04:00.000Z,6958.5,6958.75,6957.75,6958.5,179
2025-12-24T00:06:00.000Z,6958.5,6959.5,6958,6958.5,311
2025-12-24T00:08:00.000Z,6958.5,6958.75,6957.75,6958.75,232
2025-12-24T00:10:00.000Z,6958.75,6959.25,6958.5,6959,150
2025-12-24T00:12:00.000Z,6958.75,6959,6957.75,6959,134
2025-12-24T00:14:00.000Z,6958.5,6958.75,6958,6958,122
2025-12-24T00:16:00.000Z,6958,6958.25,6957.5,6957.5,108
2025-12-24T00:18:00.000Z,6957.5,6958,6957.25,6958,181
2025-12-24T00:20:00.000Z,6957.75,6958.5,6957.75,6957.75,142
2025-12-24T00:22:00.000Z,6957.5,6958,6957.25,6957.75,108
2025-12-24T00:24:00.000Z,6958,6958.25,6957.75,6958,75
2025-12-24T00:26:00.000Z,6958,6958.25,6957.75,6958,83
2025-12-24T00:28:00.000Z,6958,6958,6957.25,6957.5,101
2025-12-24T00:30:00.000Z,6957.25,6957.75,6957,6957,136
2025-12-24T00:32:00.000Z,6957.25,6957.75,6956.75,6957.75,76
2025-12-24T00:34:00.000Z,6957.5,6957.5,6956.75,6957,71
2025-12-24T00:36:00.000Z,6957.25,6958.25,6957.25,6958,128
2025-12-24T00:38:00.000Z,6958,6958.5,6957.5,6958,107
2025-12-24T00:40:00.000Z,6958,6958.25,6957.75,6958.25,60
2025-12-24T00:42:00.000Z,6958,6958.75,6958,6958.5,106
2025-12-24T00:44:00.000Z,6958.5,6958.5,6957.5,6957.5,120
2025-12-24T00:46:00.000Z,6957.5,6958.25,6957.25,6958.25,94
2025-12-24T00:48:00.000Z,6958,6958.25,6957.5,6957.75,64
2025-12-24T00:50:00.000Z,6958,6958,6957.75,6958,71
2025-12-24T00:52:00.000Z,6957.75,6958.25,6957.75,6958,74
2025-12-24T00:54:00.000Z,6957.75,6958,6957.5,6957.5,65
2025-12-24T00:58:00.000Z,6957.5,6957.75,6957.5,6957.75,134
2025-12-24T01:00:00.000Z,6958,6958,6957,6957.5,216
2025-12-24T01:02:00.000Z,6957.5,6957.5,6957,6957.25,131
2025-12-24T01:04:00.000Z,6957,6957.5,6956.5,6957.5,180
2025-12-24T01:06:00.000Z,6957.25,6957.75,6957.25,6957.75,125
2025-12-24T01:08:00.000Z,6957.75,6957.75,6957.25,6957.5,107
2025-12-24T01:10:00.000Z,6957.5,6958,6957.25,6958,96
2025-12-24T01:12:00.000Z,6958,6958.5,6958,6958.5,96
2025-12-24T01:14:00.000Z,6958.25,6958.5,6957.75,6958,123
2025-12-24T01:16:00.000Z,6957.75,6958.25,6957.75,6957.75,86
2025-12-24T01:18:00.000Z,6957.75,6958.5,6957.5,6958.5,149
2025-12-24T01:20:00.000Z,6958.5,6959.5,6958.25,6958.75,176
2025-12-24T01:22:00.000Z,6958.75,6958.75,6958,6958,79
2025-12-24T01:24:00.000Z,6958.25,6958.5,6958.25,6958.25,47
2025-12-24T01:26:00.000Z,6958.25,6958.25,6957.5,6958.25,167
2025-12-24T01:28:00.000Z,6958,6958,6957.5,6957.5,51
2025-12-24T01:30:00.000Z,6957.5,6957.75,6956.75,6957.75,175
2025-12-24T01:32:00.000Z,6957.75,6958,6957.5,6958,85
2025-12-24T01:34:00.000Z,6957.75,6958.25,6957.5,6958,121
2025-12-24T01:36:00.000Z,6958,6959,6958,6958,109
2025-12-24T01:38:00.000Z,6958.25,6958.25,6957.25,6957.5,111
2025-12-24T01:40:00.000Z,6957.5,6957.5,6956.5,6957,121
2025-12-24T01:42:00.000Z,6957.25,6957.25,6955.25,6955.75,409
2025-12-24T01:44:00.000Z,6956,6956.75,6955.75,6956.75,118
2025-12-24T01:46:00.000Z,6957,6957,6956.25,6956.25,90
2025-12-24T01:48:00.000Z,6956.25,6956.5,6956,6956.5,76
2025-12-24T01:50:00.000Z,6956.5,6957.25,6956.5,6956.75,82
2025-12-24T01:52:00.000Z,6956.75,6956.75,6956.25,6956.5,105
2025-12-24T01:54:00.000Z,6956.5,6956.75,6956,6956,75
2025-12-24T01:56:00.000Z,6956.25,6956.25,6955.75,6956,87
2025-12-24T01:58:00.000Z,6956,6956.75,6956,6956.25,70
2025-12-24T02:00:00.000Z,6956,6956.5,6955.5,6955.75,113
2025-12-24T02:02:00.000Z,6955.75,6956.5,6955.5,6956.25,124
2025-12-24T02:04:00.000Z,6956.25,6956.5,6955.5,6955.75,176
2025-12-24T02:06:00.000Z,6955.5,6956.5,6955.25,6956.25,217
2025-12-24T02:08:00.000Z,6956,6956.25,6955.75,6956.25,78
2025-12-24T02:10:00.000Z,6956.25,6956.75,6956,6956.5,158
